driver_id,driver_name,pool,sim_type,phone,status
DRV02220,Driver 02220,Jakarta,B2 Umum,0813-2220-2220,Assigned
DRV02221,Driver 02221,Cikarang,B1 Umum,0813-2221-2221,Assigned
DRV02222,Driver 02222,Bandung,B1 Umum,0813-2222-2222,Available
DRV02223,Driver 02223,Semarang,B1 Umum,0813-2223-2223,Available
DRV02224,Driver 02224,Surabaya,B1 Umum,0813-2224-2224,Available
DRV02225,Driver 02225,Malang,B1 Umum,0813-2225-2225,Available
DRV02226,Driver 02226,Jakarta,B2 Umum,0813-2226-2226,Available
DRV02227,Driver 02227,Cikarang,B1 Umum,0813-2227-2227,Available
DRV02228,Driver 02228,Bandung,B1 Umum,0813-2228-2228,Available
DRV02229,Driver 02229,Semarang,B1 Umum,0813-2229-2229,Available
DRV02230,Driver 02230,Surabaya,B1 Umum,0813-2230-2230,Assigned
DRV02231,Driver 02231,Malang,B1 Umum,0813-2231-2231,Assigned
DRV02232,Driver 02232,Jakarta,B2 Umum,0813-2232-2232,Available
DRV02233,Driver 02233,Cikarang,B1 Umum,0813-2233-2233,Available
DRV02234,Driver 02234,Bandung,B1 Umum,0813-2234-2234,Available
DRV02235,Driver 02235,Semarang,B1 Umum,0813-2235-2235,Available
DRV02236,Driver 02236,Surabaya,B1 Umum,0813-2236-2236,Available
DRV02237,Driver 02237,Malang,B1 Umum,0813-2237-2237,Available
DRV02238,Driver 02238,Jakarta,B2 Umum,0813-2238-2238,Available
DRV02239,Driver 02239,Cikarang,B1 Umum,0813-2239-2239,Available
DRV02240,Driver 02240,Bandung,B1 Umum,0813-2240-2240,Assigned
DRV02241,Driver 02241,Semarang,B1 Umum,0813-2241-2241,Assigned
DRV02242,Driver 02242,Surabaya,B1 Umum,0813-2242-2242,Available
DRV02243,Driver 02243,Malang,B1 Umum,0813-2243-2243,Available
DRV02244,Driver 02244,Jakarta,B2 Umum,0813-2244-2244,Available
DRV02245,Driver 02245,Cikarang,B1 Umum,0813-2245-2245,Available
DRV02246,Driver 02246,Bandung,B1 Umum,0813-2246-2246,Available
DRV02247,Driver 02247,Semarang,B1 Umum,0813-2247-2247,Available
DRV02248,Driver 02248,Surabaya,B1 Umum,0813-2248-2248,Available
DRV02249,Driver 02249,Malang,B1 Umum,0813-2249-2249,Available
DRV02250,Driver 02250,Jakarta,B2 Umum,0813-2250-2250,Assigned
DRV02251,Driver 02251,Cikarang,B1 Umum,0813-2251-2251,Assigned
DRV02252,Driver 02252,Bandung,B1 Umum,0813-2252-2252,Available
DRV02253,Driver 02253,Semarang,B1 Umum,0813-2253-2253,Available
DRV02254,Driver 02254,Surabaya,B1 Umum,0813-2254-2254,Available
DRV02255,Driver 02255,Malang,B1 Umum,0813-2255-2255,Available
DRV02256,Driver 02256,Jakarta,B2 Umum,0813-2256-2256,Available
DRV02257,Driver 02257,Cikarang,B1 Umum,0813-2257-2257,Available
DRV02258,Driver 02258,Bandung,B1 Umum,0813-2258-2258,Available
DRV02259,Driver 02259,Semarang,B1 Umum,0813-2259-2259,Available
DRV02260,Driver 02260,Surabaya,B1 Umum,0813-2260-2260,Assigned
DRV02261,Driver 02261,Malang,B1 Umum,0813-2261-2261,Assigned
DRV02262,Driver 02262,Jakarta,B2 Umum,0813-2262-2262,Available
DRV02263,Driver 02263,Cikarang,B1 Umum,0813-2263-2263,Available
DRV02264,Driver 02264,Bandung,B1 Umum,0813-2264-2264,Available
DRV02265,Driver 02265,Semarang,B1 Umum,0813-2265-2265,Available
DRV02266,Driver 02266,Surabaya,B1 Umum,0813-2266-2266,Available
DRV02267,Driver 02267,Malang,B1 Umum,0813-2267-2267,Available
DRV02268,Driver 02268,Jakarta,B2 Umum,0813-2268-2268,Available
DRV02269,Driver 02269,Cikarang,B1 Umum,0813-2269-2269,Available
DRV02270,Driver 02270,Bandung,B1 Umum,0813-2270-2270,Assigned
DRV02271,Driver 02271,Semarang,B1 Umum,0813-2271-2271,Assigned
DRV02272,Driver 02272,Surabaya,B1 Umum,0813-2272-2272,Available
DRV02273,Driver 02273,Malang,B1 Umum,0813-2273-2273,Available
DRV02274,Driver 02274,Jakarta,B2 Umum,0813-2274-2274,Available
DRV02275,Driver 02275,Cikarang,B1 Umum,0813-2275-2275,Available
DRV02276,Driver 02276,Bandung,B1 Umum,0813-2276-2276,Available
DRV02277,Driver 02277,Semarang,B1 Umum,0813-2277-2277,Available
DRV02278,Driver 02278,Surabaya,B1 Umum,0813-2278-2278,Available
DRV02279,Driver 02279,Malang,B1 Umum,0813-2279-2279,Available
DRV02280,Driver 02280,Jakarta,B2 Umum,0813-2280-2280,Assigned
DRV02281,Driver 02281,Cikarang,B1 Umum,0813-2281-2281,Assigned
DRV02282,Driver 02282,Bandung,B1 Umum,0813-2282-2282,Available
DRV02283,Driver 02283,Semarang,B1 Umum,0813-2283-2283,Available
DRV02284,Driver 02284,Surabaya,B1 Umum,0813-2284-2284,Available
DRV02285,Driver 02285,Malang,B1 Umum,0813-2285-2285,Available
DRV02286,Driver 02286,Jakarta,B2 Umum,0813-2286-2286,Available
DRV02287,Driver 02287,Cikarang,B1 Umum,0813-2287-2287,Available
DRV02288,Driver 02288,Bandung,B1 Umum,0813-2288-2288,Available
DRV02289,Driver 02289,Semarang,B1 Umum,0813-2289-2289,Available
DRV02290,Driver 02290,Surabaya,B1 Umum,0813-2290-2290,Assigned
DRV02291,Driver 02291,Malang,B1 Umum,0813-2291-2291,Assigned
DRV02292,Driver 02292,Jakarta,B2 Umum,0813-2292-2292,Available
DRV02293,Driver 02293,Cikarang,B1 Umum,0813-2293-2293,Available
DRV02294,Driver 02294,Bandung,B1 Umum,0813-2294-2294,Available
DRV02295,Driver 02295,Semarang,B1 Umum,0813-2295-2295,Available
DRV02296,Driver 02296,Surabaya,B1 Umum,0813-2296-2296,Available
DRV02297,Driver 02297,Malang,B1 Umum,0813-2297-2297,Available
DRV02298,Driver 02298,Jakarta,B2 Umum,0813-2298-2298,Available
DRV02299,Driver 02299,Cikarang,B1 Umum,0813-2299-2299,Available
DRV02300,Driver 02300,Bandung,B1 Umum,0813-2300-2300,Assigned
